length,entropy,mean,std,median,chi2_stat,chi2_p_value,unique_bytes,unique_ratio,max_freq,min_freq,freq_range,freq_std,mod_8,mod_16,is_mod_8,is_mod_16,first_byte,starts_with_0x30,is_der,autocorr_1,autocorr_2,autocorr_8,bit_entropy,nibble_chi2,rep_8,rep_16,algorithm
32,4.8125,141.25,81.1811,149.5,272.0,0.221829,29,0.1133,2,0,2,0.3644,0,0,1,1,11,0,0,0.045834,0.122867,0.179668,0.951059,14.5,0,0,SHA3-256
32,4.8125,142.7188,77.6994,164.5,272.0,0.221829,29,0.1133,2,0,2,0.3644,0,0,1,1,158,0,0,0.189057,0.297055,-0.409731,0.962068,16.0,0,0,SHA3-256
32,4.8125,126.5312,68.7195,138.5,272.0,0.221829,29,0.1133,2,0,2,0.3644,0,0,1,1,175,0,0,0.011741,-0.300716,-0.207542,0.97459,15.0,0,0,SHA3-256
32,4.9375,136.1875,79.2001,133.0,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,68,0,0,-0.257486,-0.012922,-0.43779,0.985465,16.0,0,0,SHA3-256
32,4.9375,131.0625,78.3031,117.0,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,232,0,0,0.042076,0.159441,-0.119233,0.981103,6.5,0,0,SHA3-256
32,4.75,150.375,68.9994,177.0,288.0,0.076098,28,0.1094,2,0,2,0.375,0,0,1,1,80,0,0,-0.418164,0.277543,0.023839,0.978208,11.5,0,0,SHA3-256
32,4.875,113.6562,80.1719,103.5,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,25,0,0,0.15763,0.198387,0.462884,0.98156,11.5,0,0,SHA3-256
32,5.0,144.5312,61.1612,156.5,224.0,0.919662,32,0.125,1,0,1,0.3307,0,0,1,1,172,0,0,-0.105345,-0.1134,0.013474,0.965565,13.0,0,0,SHA3-256
32,4.875,128.1875,76.1316,112.0,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,90,0,0,0.042478,-0.008493,-0.312258,0.945084,23.0,0,0,SHA3-256
32,5.0,121.6875,78.4635,118.0,224.0,0.919662,32,0.125,1,0,1,0.3307,0,0,1,1,7,0,0,-0.066998,0.055224,-0.375667,0.980398,16.0,0,0,SHA3-256
32,4.8125,132.7188,62.1934,134.5,272.0,0.221829,29,0.1133,2,0,2,0.3644,0,0,1,1,72,0,0,0.110612,0.178337,-0.085288,0.958928,19.5,0,0,SHA3-256
32,4.9375,142.2812,65.1701,142.5,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,43,0,0,0.112087,-0.278584,-0.292597,0.972149,10.5,0,0,SHA3-256
32,4.66391,140.9375,74.5407,133.0,320.0,0.003534,27,0.1055,3,0,3,0.3953,0,0,1,1,251,0,0,0.120622,-0.059716,0.263247,0.984326,13.5,0,0,SHA3-256
32,4.875,110.25,80.6853,92.5,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,55,0,0,0.188945,-0.143816,0.088443,0.978278,13.0,0,0,SHA3-256
32,4.9375,118.375,72.1971,111.0,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,43,0,0,-0.155021,-0.017402,0.250029,0.98868,10.0,0,0,SHA3-256
32,4.875,132.9375,66.8361,127.0,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,228,0,0,-0.087242,-0.092818,0.278731,0.984679,15.0,0,0,SHA3-256
32,4.8125,158.625,73.8443,173.0,272.0,0.221829,29,0.1133,2,0,2,0.3644,0,0,1,1,63,0,0,0.019178,-0.358803,-0.33476,0.943445,22.0,0,0,SHA3-256
32,4.875,130.4688,66.0904,121.0,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,114,0,0,-0.065341,-0.393277,0.227815,0.985786,14.5,0,0,SHA3-256
32,5.0,143.5625,68.3447,152.5,224.0,0.919662,32,0.125,1,0,1,0.3307,0,0,1,1,11,0,0,0.20618,-0.25738,0.127718,0.977461,6.5,0,0,SHA3-256
32,4.75,111.8125,70.8989,109.0,288.0,0.076098,28,0.1094,2,0,2,0.375,0,0,1,1,106,0,0,-0.110139,0.082835,-0.037274,0.986525,20.0,0,0,SHA3-256
32,4.875,102.5312,68.6435,94.0,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,66,0,0,-0.298502,0.065168,-0.127687,0.963281,11.5,0,0,SHA3-256
32,4.875,162.3438,74.3722,191.0,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,200,0,0,-0.106269,-0.235394,-0.186134,0.963371,13.0,0,0,SHA3-256
32,4.9375,137.25,71.0928,147.0,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,165,0,0,-0.085342,-0.016731,0.095828,0.963128,15.0,0,0,SHA3-256
32,4.875,139.1875,69.7753,161.5,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,47,0,0,0.10142,0.099574,-0.215506,0.969312,11.5,0,0,SHA3-256
32,4.9375,128.4062,62.2565,126.0,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,95,0,0,0.011545,0.005722,-0.111394,0.99647,8.5,0,0,SHA3-256
32,4.875,125.1875,73.43,123.5,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,212,0,0,-0.326841,-0.020051,0.106061,0.997178,16.5,0,0,SHA3-256
32,5.0,139.2812,72.9016,139.0,224.0,0.919662,32,0.125,1,0,1,0.3307,0,0,1,1,16,0,0,-0.250308,0.042892,-0.203984,0.986173,14.0,0,0,SHA3-256
32,4.9375,124.7812,85.4015,112.5,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,65,0,0,-0.019469,0.211363,-0.243147,0.993284,9.5,0,0,SHA3-256
32,4.875,119.8438,81.7657,126.5,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,150,0,0,-0.043654,-0.175841,0.050441,0.972236,8.5,0,0,SHA3-256
32,4.9375,109.25,66.944,97.5,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,45,0,0,0.331334,-0.298587,-0.127359,0.975673,14.5,0,0,SHA3-256
32,4.9375,129.8438,77.8517,141.5,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,144,0,0,0.100342,-0.071058,-0.005001,0.984682,11.5,0,0,SHA3-256
32,4.8125,117.375,75.5032,100.0,272.0,0.221829,29,0.1133,2,0,2,0.3644,0,0,1,1,253,0,0,-0.191255,-0.049781,-0.287655,0.960501,16.5,0,0,SHA3-256
32,4.9375,133.5,70.1454,124.0,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,206,0,0,-0.149999,-0.175915,0.061625,0.976899,11.0,0,0,SHA3-256
32,4.8125,138.5625,70.2838,135.0,272.0,0.221829,29,0.1133,2,0,2,0.3644,0,0,1,1,114,0,0,-0.025497,-0.272032,0.222376,0.980821,17.5,0,0,SHA3-256
32,5.0,98.5312,61.7556,95.0,224.0,0.919662,32,0.125,1,0,1,0.3307,0,0,1,1,116,0,0,-0.185414,0.01509,-0.091645,0.948294,24.5,0,0,SHA3-256
32,4.875,127.0312,73.7422,123.0,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,197,0,0,-0.138307,-0.042908,0.102118,0.983478,12.0,0,0,SHA3-256
32,4.875,128.6562,69.6584,139.5,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,88,0,0,0.201878,-0.082334,0.040117,0.987518,11.0,0,0,SHA3-256
32,4.875,146.125,73.2934,153.0,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,193,0,0,-0.432402,0.265925,0.502652,0.965635,20.5,0,0,SHA3-256
32,4.8125,137.375,69.847,144.0,272.0,0.221829,29,0.1133,2,0,2,0.3644,0,0,1,1,179,0,0,-0.292746,-0.208813,-0.253622,0.96634,15.0,0,0,SHA3-256
32,4.8125,133.0312,69.7354,126.5,272.0,0.221829,29,0.1133,2,0,2,0.3644,0,0,1,1,109,0,0,-0.354646,0.133656,-0.009799,0.988646,24.5,0,0,SHA3-256
32,4.9375,135.0312,70.0796,147.0,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,137,0,0,0.453601,-0.055731,0.586445,0.980443,15.0,0,0,SHA3-256
32,5.0,134.3125,71.5356,148.5,224.0,0.919662,32,0.125,1,0,1,0.3307,0,0,1,1,118,0,0,-0.232865,0.012071,-0.076344,0.978873,10.0,0,0,SHA3-256
32,4.8125,111.6875,72.5174,109.5,272.0,0.221829,29,0.1133,2,0,2,0.3644,0,0,1,1,116,0,0,-0.42517,0.263157,-0.520262,0.987222,21.5,0,0,SHA3-256
32,4.9375,131.0625,69.7477,123.0,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,126,0,0,0.03056,-0.18018,-0.005766,0.97797,12.5,0,0,SHA3-256
32,4.60141,147.0625,80.5993,145.0,336.0,0.000495,26,0.1016,3,0,3,0.405,0,0,1,1,105,0,0,-0.032067,-0.08861,-0.002443,0.957851,26.5,0,0,SHA3-256
32,4.9375,111.2812,76.6287,86.5,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,202,0,0,-0.089976,0.030991,-0.216821,0.976795,11.5,0,0,SHA3-256
32,4.9375,106.2188,77.6735,86.5,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,19,0,0,0.211533,-0.137098,-0.12461,0.96228,13.5,0,0,SHA3-256
32,4.8125,130.7188,73.5609,129.0,272.0,0.221829,29,0.1133,2,0,2,0.3644,0,0,1,1,220,0,0,0.113809,0.244913,0.028932,0.968472,17.5,0,0,SHA3-256
32,5.0,148.0312,73.9837,159.0,224.0,0.919662,32,0.125,1,0,1,0.3307,0,0,1,1,6,0,0,0.09709,0.093065,-0.225137,0.987611,10.5,0,0,SHA3-256
32,5.0,129.375,69.4823,131.5,224.0,0.919662,32,0.125,1,0,1,0.3307,0,0,1,1,224,0,0,0.095437,-0.002039,0.235151,0.972918,14.0,0,0,SHA3-256
32,4.72641,113.7812,76.8284,93.0,304.0,0.019057,28,0.1094,3,0,3,0.3853,0,0,1,1,81,0,0,0.095296,-0.176529,-0.093433,0.96684,19.0,0,0,SHA3-256
32,4.85141,129.9688,69.3692,129.0,272.0,0.221829,30,0.1172,3,0,3,0.3644,0,0,1,1,246,0,0,-0.079513,-0.117952,0.021806,0.976485,12.5,0,0,SHA3-256
32,4.9375,124.4688,82.2872,131.5,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,7,0,0,-0.020571,0.123115,0.070502,0.981854,21.5,0,0,SHA3-256
32,4.9375,131.4062,71.4077,136.0,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,120,0,0,-0.181017,0.226477,-0.265844,0.975442,16.0,0,0,SHA3-256
32,4.9375,141.0312,79.9975,151.5,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,152,0,0,0.138062,0.041103,-0.436978,0.989396,10.5,0,0,SHA3-256
32,4.9375,118.375,68.1298,116.5,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,207,0,0,-0.285934,-0.063635,-0.010224,0.972083,13.0,0,0,SHA3-256
32,5.0,149.125,64.3558,153.5,224.0,0.919662,32,0.125,1,0,1,0.3307,0,0,1,1,253,0,0,-0.375663,0.174819,-0.107711,0.982914,18.5,0,0,SHA3-256
32,4.875,102.5,66.5202,97.5,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,138,0,0,0.153114,-0.413077,0.002133,0.972865,16.0,0,0,SHA3-256
32,4.875,131.9375,69.2982,116.5,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,235,0,0,-0.177424,-0.153147,-0.168374,0.973451,13.5,0,0,SHA3-256
32,4.8125,133.6562,69.7615,141.5,272.0,0.221829,29,0.1133,2,0,2,0.3644,0,0,1,1,151,0,0,-0.152314,-0.139624,-0.064568,0.988293,26.0,0,0,SHA3-256
32,5.0,104.3438,71.9977,80.5,224.0,0.919662,32,0.125,1,0,1,0.3307,0,0,1,1,76,0,0,0.040683,-0.122713,0.107154,0.98262,5.5,0,0,SHA3-256
32,5.0,102.7812,76.6639,103.5,224.0,0.919662,32,0.125,1,0,1,0.3307,0,0,1,1,22,0,0,0.175546,0.060342,-0.080769,0.981346,11.0,0,0,SHA3-256
32,4.9375,142.125,71.0676,165.5,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,197,0,0,-0.011109,-0.043562,0.221536,0.983655,12.0,0,0,SHA3-256
32,4.8125,113.4375,75.6459,110.5,272.0,0.221829,29,0.1133,2,0,2,0.3644,0,0,1,1,152,0,0,0.07709,-0.229154,-0.153269,0.987949,10.5,0,0,SHA3-256
32,4.875,148.0625,80.2578,170.0,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,31,0,0,-0.235478,0.321193,0.172257,0.984374,22.0,0,0,SHA3-256
32,4.9375,127.9062,75.3945,132.5,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,113,0,0,-0.068722,-0.482841,0.135786,0.98255,13.0,0,0,SHA3-256
32,5.0,132.0938,63.6403,122.5,224.0,0.919662,32,0.125,1,0,1,0.3307,0,0,1,1,49,0,0,-0.109274,-0.257142,0.206799,0.980407,13.0,0,0,SHA3-256
32,4.875,134.9062,85.8328,148.0,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,98,0,0,0.184573,-0.243152,-0.083357,0.964341,13.0,0,0,SHA3-256
32,5.0,150.9375,65.5214,154.0,224.0,0.919662,32,0.125,1,0,1,0.3307,0,0,1,1,113,0,0,0.189259,-0.189713,-0.033913,0.97903,12.0,0,0,SHA3-256
32,4.875,121.375,74.7403,111.0,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,49,0,0,0.140245,0.168912,-0.127134,0.961445,20.0,0,0,SHA3-256
32,4.8125,136.4688,72.15,129.0,272.0,0.221829,29,0.1133,2,0,2,0.3644,0,0,1,1,126,0,0,-0.152903,0.184356,-0.286933,0.987233,16.0,0,0,SHA3-256
32,4.875,135.4375,65.6924,143.5,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,106,0,0,0.260151,-0.015657,-0.007143,0.98974,19.5,0,0,SHA3-256
32,4.875,155.9375,63.3793,164.5,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,188,0,0,-0.339017,-0.087857,-0.008162,0.975019,17.0,0,0,SHA3-256
32,4.75,118.7188,72.9975,131.0,288.0,0.076098,28,0.1094,2,0,2,0.375,0,0,1,1,228,0,0,0.152758,0.080108,0.098673,0.972814,20.5,0,0,SHA3-256
32,5.0,112.5312,69.8042,114.0,224.0,0.919662,32,0.125,1,0,1,0.3307,0,0,1,1,182,0,0,-0.21154,-0.030034,-0.165626,0.977218,19.0,0,0,SHA3-256
32,4.875,94.875,60.1845,81.5,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,75,0,0,0.163063,-0.126996,0.160329,0.971883,16.0,0,0,SHA3-256
32,4.9375,133.2188,71.2358,131.5,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,104,0,0,-0.387337,0.108547,0.152497,0.990069,8.5,0,0,SHA3-256
32,4.8125,101.4375,69.2604,105.0,272.0,0.221829,29,0.1133,2,0,2,0.3644,0,0,1,1,39,0,0,-0.210347,0.122647,-0.255779,0.940846,20.0,0,0,SHA3-256
32,4.9375,129.3125,65.8689,143.5,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,191,0,0,-0.148455,-0.178306,-0.003083,0.975442,17.5,0,0,SHA3-256
32,4.75,132.4688,57.777,134.5,288.0,0.076098,28,0.1094,2,0,2,0.375,0,0,1,1,157,0,0,-0.118093,-0.117153,-0.126164,0.993989,15.0,0,0,SHA3-256
32,4.875,117.3125,72.3423,114.5,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,141,0,0,-0.12134,-0.037071,-0.245127,0.98189,10.5,0,0,SHA3-256
32,4.9375,128.4062,77.713,140.5,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,39,0,0,-0.010788,-0.013238,0.101574,0.98974,7.5,0,0,SHA3-256
32,4.8125,134.6562,67.5563,156.5,272.0,0.221829,29,0.1133,2,0,2,0.3644,0,0,1,1,244,0,0,-0.209224,0.156224,-0.238888,0.975864,16.5,0,0,SHA3-256
32,4.8125,110.5938,77.5447,88.5,272.0,0.221829,29,0.1133,2,0,2,0.3644,0,0,1,1,85,0,0,-0.101553,-0.005305,-0.273224,0.958868,16.0,0,0,SHA3-256
32,4.75,116.2812,76.0186,107.5,288.0,0.076098,28,0.1094,2,0,2,0.375,0,0,1,1,157,0,0,-0.00106,-0.059209,0.077781,0.978278,20.5,0,0,SHA3-256
32,4.875,141.0312,80.9404,154.5,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,25,0,0,-0.415194,0.279201,0.052948,0.980759,18.5,0,0,SHA3-256
32,4.75,120.75,73.5361,112.0,288.0,0.076098,28,0.1094,2,0,2,0.375,0,0,1,1,19,0,0,-0.269502,0.007246,0.020143,0.970451,19.0,0,0,SHA3-256
32,4.9375,126.7812,70.8827,136.0,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,240,0,0,-0.006114,-0.180596,0.132652,0.990448,14.5,0,0,SHA3-256
32,4.875,126.0938,58.4628,116.5,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,33,0,0,-0.185035,-0.16517,0.130021,0.977241,13.0,0,0,SHA3-256
32,5.0,140.0312,74.9694,160.5,224.0,0.919662,32,0.125,1,0,1,0.3307,0,0,1,1,206,0,0,-0.17237,-0.134436,-0.169802,0.986173,12.5,0,0,SHA3-256
32,4.8125,117.375,87.5799,114.5,272.0,0.221829,29,0.1133,2,0,2,0.3644,0,0,1,1,16,0,0,-0.111414,0.211379,0.275024,0.990058,18.0,0,0,SHA3-256
32,5.0,114.2812,76.7595,97.5,224.0,0.919662,32,0.125,1,0,1,0.3307,0,0,1,1,86,0,0,0.185826,-0.206961,0.300682,0.988646,8.0,0,0,SHA3-256
32,5.0,116.2188,82.0708,121.5,224.0,0.919662,32,0.125,1,0,1,0.3307,0,0,1,1,236,0,0,0.074881,0.130903,0.041057,0.985398,17.5,0,0,SHA3-256
32,4.875,133.9375,77.6402,141.5,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,201,0,0,0.13588,-0.104249,-0.258963,0.979784,11.0,0,0,SHA3-256
32,5.0,119.9375,69.562,119.0,224.0,0.919662,32,0.125,1,0,1,0.3307,0,0,1,1,152,0,0,0.192559,-0.099873,0.02329,0.982268,14.5,0,0,SHA3-256
32,4.9375,119.625,76.6631,115.5,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,253,0,0,0.108657,-0.124738,-0.487751,0.98083,12.5,0,0,SHA3-256
32,4.8125,132.6562,76.2097,147.5,272.0,0.221829,29,0.1133,2,0,2,0.3644,0,0,1,1,238,0,0,-0.036023,0.331615,-0.191036,0.988293,9.5,0,0,SHA3-256
32,5.0,90.9062,73.5851,70.0,224.0,0.919662,32,0.125,1,0,1,0.3307,0,0,1,1,106,0,0,-0.065861,-0.021808,-0.392243,0.970823,16.5,0,0,SHA3-256
32,4.75,154.5312,76.0119,166.0,288.0,0.076098,28,0.1094,2,0,2,0.375,0,0,1,1,189,0,0,-0.478839,0.070655,0.017977,0.944362,21.5,0,0,SHA3-256
32,4.9375,130.5312,68.8608,137.0,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,198,0,0,-0.398561,0.136813,-0.203858,0.982175,12.5,0,0,SHA3-256
32,4.875,118.5312,67.5426,109.5,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,139,0,0,-0.041194,-0.176883,0.049867,0.988316,15.5,0,0,SHA3-256
32,4.875,147.3438,75.059,163.0,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,38,0,0,-0.160552,0.203851,0.048344,0.961866,19.5,0,0,SHA3-256
32,4.9375,121.3125,86.6824,120.0,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,253,0,0,-0.297825,-0.13006,0.180726,0.992232,12.5,0,0,SHA3-256
32,4.9375,124.7812,73.2951,123.0,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,10,0,0,-0.296502,-0.199311,0.03638,0.975372,7.5,0,0,SHA3-256
32,4.875,126.2188,73.2861,138.5,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,250,0,0,0.134587,-0.078785,0.126334,0.976147,15.0,0,0,SHA3-256
32,4.875,118.7188,76.7574,121.0,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,68,0,0,-0.061801,-0.215181,-0.081295,0.984044,20.0,0,0,SHA3-256
32,4.85141,114.2188,69.5592,105.0,272.0,0.221829,30,0.1172,3,0,3,0.3644,0,0,1,1,221,0,0,0.299188,0.106747,-0.164681,0.975019,17.0,0,0,SHA3-256
32,5.0,132.5312,62.7067,132.0,224.0,0.919662,32,0.125,1,0,1,0.3307,0,0,1,1,168,0,0,-0.071097,0.130092,0.21923,0.96793,11.0,0,0,SHA3-256
32,4.8125,129.7188,76.1488,126.5,272.0,0.221829,29,0.1133,2,0,2,0.3644,0,0,1,1,232,0,0,-0.06841,0.337117,-0.220025,0.990104,8.5,0,0,SHA3-256
32,4.875,122.6562,62.7712,114.5,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,120,0,0,0.004882,-0.04863,-0.160748,0.975112,14.0,0,0,SHA3-256
32,4.9375,125.7812,75.5322,105.0,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,92,0,0,-0.04453,-0.14661,-0.185189,0.992213,14.5,0,0,SHA3-256
32,4.9375,89.125,69.2869,79.0,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,114,0,0,0.052742,0.033596,-0.318863,0.958446,17.5,0,0,SHA3-256
32,4.72641,116.9688,71.2248,127.5,304.0,0.019057,28,0.1094,3,0,3,0.3853,0,0,1,1,184,0,0,-0.058772,-0.160224,0.116258,0.976432,22.0,0,0,SHA3-256
32,4.875,140.0625,78.1849,164.5,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,46,0,0,0.03096,-0.109522,0.052043,0.983666,15.0,0,0,SHA3-256
32,5.0,136.5312,70.0491,153.5,224.0,0.919662,32,0.125,1,0,1,0.3307,0,0,1,1,148,0,0,-0.216634,-0.082375,-0.098058,0.983302,16.5,0,0,SHA3-256
32,5.0,118.8125,57.2087,109.5,224.0,0.919662,32,0.125,1,0,1,0.3307,0,0,1,1,179,0,0,-0.281578,0.064356,-0.317296,0.978631,7.5,0,0,SHA3-256
32,5.0,119.75,78.0048,143.5,224.0,0.919662,32,0.125,1,0,1,0.3307,0,0,1,1,182,0,0,-0.013037,-0.331267,0.12919,0.979621,18.0,0,0,SHA3-256
32,4.78891,129.125,76.5248,148.5,288.0,0.076098,29,0.1133,3,0,3,0.375,0,0,1,1,178,0,0,-0.188561,0.122705,-0.028081,0.978521,29.5,0,0,SHA3-256
32,4.875,125.6562,77.0197,112.0,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,138,0,0,-0.03598,0.047012,0.08647,0.982406,7.0,0,0,SHA3-256
32,4.875,140.5938,73.0714,138.5,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,83,0,0,0.175563,-0.023055,0.108123,0.988327,12.5,0,0,SHA3-256
32,4.9375,120.875,68.044,126.0,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,208,0,0,-0.184566,-0.364999,-0.243502,0.984749,17.5,0,0,SHA3-256
32,4.8125,130.0,74.8382,111.5,272.0,0.221829,29,0.1133,2,0,2,0.3644,0,0,1,1,114,0,0,-0.228886,0.157981,-0.078486,0.978631,14.5,0,0,SHA3-256
32,4.9375,128.875,66.4072,127.5,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,131,0,0,-0.203806,0.261585,-0.085363,0.986196,11.0,0,0,SHA3-256
32,4.8125,121.9375,62.6722,120.0,272.0,0.221829,29,0.1133,2,0,2,0.3644,0,0,1,1,48,1,0,0.171976,-0.038136,-0.203916,0.980466,16.5,0,0,SHA3-256
32,4.875,141.4375,72.3105,153.5,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,182,0,0,-0.178275,0.115312,-0.005022,0.98083,19.5,0,0,SHA3-256
32,4.9375,130.75,64.6674,124.5,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,136,0,0,-0.090066,0.031138,0.306185,0.974012,8.5,0,0,SHA3-256
32,4.875,106.1562,68.0088,91.5,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,57,0,0,0.287986,0.300405,0.061851,0.978157,9.5,0,0,SHA3-256
32,4.875,121.4062,74.9624,125.5,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,202,0,0,0.212533,0.172025,-0.181708,0.9908,5.5,0,0,SHA3-256
32,5.0,137.3125,61.9548,145.5,224.0,0.919662,32,0.125,1,0,1,0.3307,0,0,1,1,137,0,0,-0.43287,0.188177,0.065443,0.969735,15.5,0,0,SHA3-256
32,4.85141,125.2812,72.89,112.5,272.0,0.221829,30,0.1172,3,0,3,0.3644,0,0,1,1,40,0,0,-0.466441,0.453373,0.457368,0.980821,10.5,0,0,SHA3-256
32,4.9375,110.75,70.8965,98.5,240.0,0.741516,31,0.1211,2,0,2,0.3423,0,0,1,1,175,0,0,0.037317,0.219625,-0.130067,0.98043,10.5,0,0,SHA3-256
32,5.0,138.3438,75.815,130.5,224.0,0.919662,32,0.125,1,0,1,0.3307,0,0,1,1,120,0,0,0.033431,-0.030194,-0.164487,0.98262,7.0,0,0,SHA3-256
32,4.6875,113.9375,72.531,102.5,304.0,0.019057,27,0.1055,2,0,2,0.3853,0,0,1,1,191,0,0,-0.005493,-0.321866,0.548433,0.986517,17.0,0,0,SHA3-256
32,4.8125,115.375,74.1484,91.5,272.0,0.221829,29,0.1133,2,0,2,0.3644,0,0,1,1,53,0,0,-0.160365,-0.255775,0.257446,0.974734,17.0,0,0,SHA3-256
32,4.875,106.375,73.8011,100.5,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,33,0,0,-0.151306,-0.098777,0.403401,0.977218,9.0,0,0,SHA3-256
32,4.8125,124.0625,83.3333,128.5,272.0,0.221829,29,0.1133,2,0,2,0.3644,0,0,1,1,248,0,0,0.193637,-0.31389,0.077653,0.98189,15.0,0,0,SHA3-256
32,4.875,130.8125,67.0697,141.5,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,53,0,0,0.124152,-0.001036,-0.091005,0.973995,13.0,0,0,SHA3-256
32,4.875,127.875,60.7077,135.0,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,25,0,0,-0.260104,0.308699,-0.051755,0.98156,13.5,0,0,SHA3-256
32,4.85141,131.5,71.4607,134.0,272.0,0.221829,30,0.1172,3,0,3,0.3644,0,0,1,1,30,0,0,-0.271791,0.434733,0.058812,0.969918,14.0,0,0,SHA3-256
32,4.875,133.875,77.3207,124.0,256.0,0.470609,30,0.1172,2,0,2,0.3536,0,0,1,1,129,0,0,-0.12512,-0.164489,0.022255,0.985809,12.0,0,0,SHA3-256
32,4.8125,125.4688,72.6331,130.0,272.0,0.221829,29,0.1133,2,0,2,0.3644,0,0,1,1,100,0,0,-0.288144,0.128491,-0.261366,0.975008,13.5,0,0,SHA3-256
